58,322.84,46.28,0,-0.43,-0.31

59,345.96,91.24,0,2.14,1.53

60,414.61,139.74,0,6.01,4.29

61,421.19,181.96,0,10.98,7.84

62,475.35,225.97,1,17.09,12.21

63,558.26,275.81,1,24.47,17.48

64,585.07,322.20,1,33.00,23.57

65,568.53,359.15,1,42.40,30.28

66,660.91,404.41,1,52.87,37.77

67,628.60,438.04,1,64.08,45.77

68,756.39,485.79,1,76.40,54.57

69,693.78,516.99,1,89.35,63.82

70,-12.96,437.50,1,99.81,71.29

71,8.37,373.13,1,108.26,77.33

72,743.70,428.71,1,118.10,84.36

73,630.10,458.92,1,128.59,91.85

74,537.60,470.72,1,139.20,99.43

75,735.20,510.40,1,150.71,107.65

76,836.18,559.26,1,163.35,116.68

77,765.22,590.16,1,176.61,126.15

78,426.30,565.58,1,188.91,134.94

79,200.70,510.85,1,199.44,142.46

80,73.57,445.25,1,207.92,148.51

81,41.63,384.71,1,214.53,153.24

82,13.04,328.96,1,219.45,156.75

83,42.92,286.05,1,223.07,159.34

84,134.66,263.35,1,225.98,161.42

85,188.83,252.17,1,228.52,163.23

86,28.78,218.66,1,230.08,164.34

87,15.49,188.18,1,230.74,164.82

88,50.87,167.59,1,230.82,164.87

89,51.60,150.19,1,230.41,164.58

90,21.56,130.89,1,229.47,163.90

91,51.27,118.95,1,228.21,163.01

92,135.83,121.48,1,227.04,162.17

93,93.78,117.33,1,225.79,161.28

94,-11.12,98.06,1,224.02,160.01

95,-23.49,79.83,1,221.77,158.41

96,-44.12,61.24,1,219.05,156.47

97,-61.63,42.80,1,215.87,154.19

98,-68.73,26.07,1,212.28,151.63

99,-93.30,8.17,1,208.27,148.76

100,-85.30,-5.85,1,203.94,145.67

108,-26.02,-8.88,1,199.61,142.58

109,-20.82,-10.67,1,195.32,139.51

110,-12.90,-11.00,1,191.10,136.50

111,-0.54,-9.43,1,187.02,133.58

112,18.29,-5.27,1,183.13,130.81

113,15.69,-2.13,1,179.41,128.15

114,38.56,3.97,1,175.93,125.67

115,45.77,10.24,1,172.70,123.36

116,42.95,15.15,1,169.67,121.19

117,47.60,20.02,1,166.84,119.17

118,56.14,25.44,1,164.21,117.29

119,102.49,36.99,1,161.96,115.69

120,137.17,52.02,1,160.18,114.41

121,130.41,63.78,1,158.76,113.40

122,133.45,74.23,1,157.67,112.62

123,160.07,87.11,1,156.95,112.11

124,140.29,95.08,1,156.48,111.77

125,64.73,90.53,1,155.88,111.34

