677,7676.38,4148.15,8,1541.04,1100.75

678,-399.82,3465.95,8,1607.27,1148.05

679,1056.38,3104.52,8,1662.05,1187.18

680,4202.10,3269.15,8,1720.35,1228.82

681,3548.32,3311.03,8,1778.65,1270.46

682,7376.82,3920.90,8,1852.86,1323.47

683,6903.37,4368.27,8,1938.11,1384.37

684,4806.81,4434.05,8,2023.51,1445.36

685,2117.18,4086.52,8,2097.46,1498.18

686,804.42,3594.20,8,2156.15,1540.10

687,615.46,3147.39,8,2201.15,1572.25

688,744.89,2787.02,8,2235.16,1596.55

689,697.36,2473.57,8,2259.72,1614.09

690,717.17,2210.11,8,2276.41,1626.01

691,771.39,1994.30,8,2286.72,1633.37

692,474.39,1766.32,8,2290.44,1636.03

693,206.90,1532.40,8,2287.54,1633.96

694,-20.77,1299.43,8,2278.18,1627.27

695,-262.42,1065.15,8,2262.44,1616.03

696,-554.82,822.16,8,2240.21,1600.15

697,-654.66,600.63,8,2212.22,1580.16

698,-554.70,427.33,8,2179.94,1557.10

699,-513.64,286.19,8,2144.36,1531.68

700,-517.75,165.60,8,2106.11,1504.36

708,-114.20,123.63,8,2067.45,1476.75

709,-65.14,95.31,8,2028.77,1449.12

710,199.41,110.93,8,1991.30,1422.35

711,566.17,179.21,8,1956.49,1397.49

712,402.77,212.75,8,1923.32,1373.80

713,259.78,219.80,8,1891.00,1350.72

714,456.52,255.31,8,1860.33,1328.81

715,365.27,271.80,8,1830.74,1307.67

716,181.41,258.24,8,1801.35,1286.68

717,304.44,265.17,8,1772.75,1266.25

718,335.56,275.73,8,1745.02,1246.44

719,102.90,249.81,8,1717.11,1226.51

720,74.07,223.45,8,1689.02,1206.45

721,-132.60,170.04,8,1660.00,1185.72

722,40.45,150.60,8,1631.02,1165.02

